lat,lon,AADT,year,route,ffc
42.397195,-71.114689,4111,2021,2384,5
42.391894,-71.114677,4377,2021,2385,5
42.398062,-71.108282,5565,2021,2386,5
42.397736,-71.108492,5565,2021,2386,5
42.397717,-71.108504,5565,2021,2386,5
42.397176,-71.10888,5565,2021,2386,5
42.39697,-71.109023,5565,2021,2386,5
42.395922,-71.10976,5565,2021,2386,5
42.395861,-71.109798,5565,2021,2386,5
42.395807,-71.109838,5565,2021,2386,5
42.395223,-71.110232,5565,2021,2386,5
42.39493,-71.110426,5565,2021,2386,5
42.394506,-71.11074,5565,2021,2386,5
42.394195,-71.11097,5565,2021,2386,5
42.394044,-71.111077,5565,2021,2386,5
42.393776,-71.111243,5565,2021,2386,5
42.393328,-71.111591,5565,2021,2386,5
42.392821,-71.111971,5565,2021,2386,5
42.391059,-71.113239,5565,2021,2386,5
42.389526,-71.114276,5565,2021,2386,5
42.389139,-71.114584,5565,2021,2386,5
42.388753,-71.114868,5565,2021,2386,5
42.388284,-71.115206,5565,2021,2386,5
42.387932,-71.115422,5565,2021,2386,5
42.387553,-71.116147,5565,2021,2386,5
42.384855,-71.111709,4222,2021,2387,5
42.386049,-71.110885,4222,2021,2387,5
42.386352,-71.110669,4222,2021,2387,5
42.386665,-71.11043,4222,2021,2387,5
42.387037,-71.110176,4222,2021,2387,5
42.387458,-71.10988,4222,2021,2387,5
42.388047,-71.109469,4222,2021,2387,5
42.388363,-71.10926,4222,2021,2387,5
42.389253,-71.108618,4222,2021,2387,5
42.390811,-71.10754,4222,2021,2387,5
42.391381,-71.10715,4222,2021,2387,5
42.391887,-71.106775,4222,2021,2387,5
42.392078,-71.106663,4222,2021,2387,5
42.392459,-71.106397,4222,2021,2387,5
42.392726,-71.106205,4222,2021,2387,5
42.392955,-71.106041,4222,2021,2387,5
42.393142,-71.105914,4222,2021,2387,5
42.393508,-71.105666,4222,2021,2387,5
42.39481,-71.104777,4222,2021,2387,5
42.395769,-71.10414,4222,2021,2387,5
42.395903,-71.104034,4222,2021,2387,5
42.396115,-71.1039,4222,2021,2387,5
42.384759,-71.105967,4252,2021,2388,5
42.386594,-71.104724,4252,2021,2388,5
42.38677,-71.104596,4252,2021,2388,5
42.387172,-71.104319,4252,2021,2388,5
42.387359,-71.104196,4252,2021,2388,5
42.387845,-71.103851,4252,2021,2388,5
42.387846,-71.10385,4252,2021,2388,5
42.389069,-71.102949,4252,2021,2388,5
42.389263,-71.102824,4252,2021,2388,5
42.389854,-71.102422,4252,2021,2388,5
42.390303,-71.10211,4252,2021,2388,5
42.390399,-71.102043,4252,2021,2388,5
42.390547,-71.101942,4252,2021,2388,5
42.391157,-71.101506,4252,2021,2388,5
42.391933,-71.100975,4252,2021,2388,5
42.391964,-71.100954,4252,2021,2388,5
42.3929,-71.100306,4252,2021,2388,5
42.393485,-71.099885,4252,2021,2388,5
42.393904,-71.099577,4252,2021,2388,5
42.394485,-71.099196,4252,2021,2388,5
42.389516,-71.096916,4192,2021,2389,5
42.390086,-71.096537,4192,2021,2389,5
42.390761,-71.096087,4192,2021,2389,5
42.392022,-71.095241,4192,2021,2389,5
42.392565,-71.094885,4192,2021,2389,5
42.392566,-71.094885,4192,2021,2389,5
42.392734,-71.094775,4192,2021,2389,5
42.393121,-71.094515,4192,2021,2389,5
42.393217,-71.09442,4192,2021,2389,5
42.385346,-71.096453,4230,2021,2390,5
42.384846,-71.09681,4230,2021,2390,5
42.384294,-71.097121,4230,2021,2390,5
42.383553,-71.097541,4230,2021,2390,5
42.38261,-71.098107,4230,2021,2390,5
42.38154,-71.09674,4308,2021,2391,5
42.381605,-71.096706,4308,2021,2391,5
42.382262,-71.096207,4308,2021,2391,5
42.382863,-71.095767,4308,2021,2391,5
42.383169,-71.095534,4308,2021,2391,5
42.383567,-71.09528,4308,2021,2391,5
42.384097,-71.094915,4308,2021,2391,5
42.384603,-71.094567,4308,2021,2391,5
42.385157,-71.094174,4308,2021,2391,5
42.386135,-71.093614,4308,2021,2391,5
42.386389,-71.093528,4308,2021,2391,5
42.386493,-71.093493,4308,2021,2391,5
42.386728,-71.093413,4308,2021,2391,5
42.386905,-71.093348,4308,2021,2391,5
42.38737,-71.093176,4308,2021,2391,5
42.388007,-71.092891,4308,2021,2391,5
42.388639,-71.092467,4308,2021,2391,5
42.389357,-71.091957,4308,2021,2391,5
42.38951,-71.091859,4308,2021,2391,5
42.390031,-71.091458,4308,2021,2391,5
42.390069,-71.091427,4308,2021,2391,5
42.390395,-71.091152,4308,2021,2391,5
42.390847,-71.090778,4308,2021,2391,5
42.390972,-71.090623,4308,2021,2391,5
42.38247,-71.090227,3975,2021,2392,5
42.382679,-71.090127,3975,2021,2392,5
42.382738,-71.090099,3975,2021,2392,5
42.382922,-71.090004,3975,2021,2392,5
42.383051,-71.089927,3975,2021,2392,5
42.383688,-71.089542,3975,2021,2392,5
42.383945,-71.089353,3975,2021,2392,5
42.384253,-71.089059,3975,2021,2392,5
42.385273,-71.088152,3975,2021,2392,5
42.3857,-71.087839,3975,2021,2392,5
42.386186,-71.087527,3975,2021,2392,5
42.387055,-71.086977,3975,2021,2392,5
42.387453,-71.086709,3975,2021,2392,5
42.388635,-71.08597,3975,2021,2392,5
42.388741,-71.085926,3975,2021,2392,5
42.384974,-71.083921,4142,2021,2393,5
42.385318,-71.083676,4142,2021,2393,5
42.385692,-71.083374,4142,2021,2393,5
42.38623,-71.083002,4142,2021,2393,5
42.386714,-71.082671,4142,2021,2393,5
42.387184,-71.082343,4142,2021,2393,5
42.387295,-71.082274,4142,2021,2393,5
42.388139,-71.095677,4543,2021,2394,5
42.387823,-71.094684,4543,2021,2394,5
42.387621,-71.094013,4543,2021,2394,5
42.387554,-71.093786,4543,2021,2394,5
42.387554,-71.093785,4543,2021,2394,5
42.387152,-71.092489,4543,2021,2394,5
42.386992,-71.092005,4543,2021,2394,5
42.386818,-71.091412,4543,2021,2394,5
42.386626,-71.090801,4543,2021,2394,5
42.386575,-71.090636,4543,2021,2394,5
42.386574,-71.090636,4543,2021,2394,5
42.386529,-71.090478,45613,2024,28,3
42.386359,-71.089937,4543,2021,2394,5
42.38624,-71.089557,4543,2021,2394,5
42.386044,-71.088938,4543,2021,2394,5
42.385943,-71.088618,4543,2021,2394,5
42.38516,-71.086081,4543,2021,2394,5
42.385044,-71.085724,4543,2021,2394,5
42.384835,-71.085061,4543,2021,2394,5
42.384571,-71.084212,4543,2021,2394,5
42.384356,-71.083413,4543,2021,2394,5
42.384152,-71.082682,4543,2021,2394,5
42.383934,-71.081827,4543,2021,2394,5
42.383786,-71.081312,4543,2021,2394,5
42.383752,-71.081196,4543,2021,2394,5
42.383638,-71.080765,4543,2021,2394,5
42.382727,-71.081402,4543,2021,2394,5
42.384714,-71.079937,4318,2021,2395,5
42.384908,-71.080547,4318,2021,2395,5
42.384955,-71.080709,4318,2021,2395,5
42.385059,-71.081064,4318,2021,2395,5
42.385227,-71.081564,4318,2021,2395,5
42.385289,-71.0819,4318,2021,2395,5
42.385405,-71.082321,4318,2021,2395,5
42.385485,-71.082643,4318,2021,2395,5
42.382168,-71.083944,4067,2021,2396,5
42.38298,-71.083982,4067,2021,2396,5
42.383548,-71.083976,4067,2021,2396,5
42.384923,-71.083021,4067,2021,2396,5
42.384532,-71.08241,3817,2021,2397,5
42.383256,-71.083134,3817,2021,2397,5
42.384514,-71.081409,4145,2021,2398,5
42.383599,-71.082063,4145,2021,2398,5
42.383377,-71.082218,4145,2021,2398,5
42.382481,-71.082387,4145,2021,2398,5
42.383768,-71.08062,4428,2021,2399,5
42.384109,-71.080431,4428,2021,2399,5
42.384334,-71.080255,4428,2021,2399,5
42.385022,-71.079713,4428,2021,2399,5
42.385628,-71.079261,4428,2021,2399,5
42.375915,-71.064072,3536,2021,2400,5
42.376288,-71.06369,3536,2021,2400,5
42.378023,-71.062345,4961,2021,2401,5
42.378178,-71.06222,4961,2021,2401,5
42.378306,-71.062121,4961,2021,2401,5
42.381639,-71.098314,4162,2021,2402,5
42.381605,-71.098511,4162,2021,2402,5
42.381523,-71.099043,4162,2021,2402,5
42.38151,-71.099131,4162,2021,2402,5
42.381488,-71.099278,4162,2021,2402,5
42.381438,-71.099629,4162,2021,2402,5
42.381423,-71.099938,4162,2021,2402,5
42.37679,-71.098328,4148,2021,2403,5
42.376863,-71.09795,4148,2021,2403,5
42.376983,-71.097546,4148,2021,2403,5
42.377504,-71.096498,4148,2021,2403,5
42.377573,-71.096361,4148,2021,2403,5
42.377772,-71.095995,4148,2021,2403,5
42.377807,-71.095952,4148,2021,2403,5
42.377861,-71.095892,4148,2021,2403,5
42.377916,-71.095812,4148,2021,2403,5
42.378227,-71.095302,4148,2021,2403,5
42.378262,-71.095245,4148,2021,2403,5
42.378799,-71.094312,4148,2021,2403,5
42.374206,-71.100395,4506,2021,2404,5
42.374396,-71.100354,4506,2021,2404,5
42.374751,-71.100215,4506,2021,2404,5
42.375199,-71.100029,4506,2021,2404,5
42.375607,-71.099863,4188,2021,2404,5
42.379648,-71.104344,3910,2021,2405,5
42.380388,-71.104606,3910,2021,2405,5
42.380841,-71.10438,3910,2021,2405,5
42.38095,-71.104315,3910,2021,2405,5
42.381088,-71.104232,3910,2021,2405,5
42.381525,-71.103969,3910,2021,2405,5
42.381939,-71.103721,3910,2021,2405,5
42.380195,-71.108712,6709,2021,2406,5
42.380532,-71.108233,6709,2021,2406,5
42.380815,-71.107875,6709,2021,2406,5
42.381757,-71.107004,6709,2021,2406,5
42.382593,-71.106613,6709,2021,2406,5
42.384139,-71.084518,3825,2021,2407,5
42.383699,-71.084824,3825,2021,2407,5
42.38317,-71.085188,3825,2021,2407,5
42.382921,-71.085337,3825,2021,2407,5
42.381922,-71.086003,3825,2021,2407,5
42.381805,-71.08608,3825,2021,2407,5
42.381498,-71.086226,3825,2021,2407,5
42.366767,-71.088131,6484,2021,2408,5
42.367136,-71.088047,6484,2021,2408,5
42.36777,-71.087896,6484,2021,2408,5
42.367837,-71.08788,6484,2021,2408,5
42.368344,-71.087752,6484,2021,2408,5
42.368425,-71.087731,6484,2021,2408,5
42.368527,-71.087705,6484,2021,2408,5
42.367572,-71.085734,4860,2021,2409,5
42.367957,-71.085656,4860,2021,2409,5
42.368252,-71.085591,4860,2021,2409,5
42.369652,-71.085274,4860,2021,2409,5
42.372369,-71.084621,4860,2021,2409,5
42.372936,-71.086185,4521,2021,2410,5
42.37259,-71.085213,4521,2021,2410,5
42.37226,-71.083722,4521,2021,2410,5
42.372094,-71.082517,4521,2021,2410,5
42.372044,-71.082146,4521,2021,2410,5
42.37183,-71.080508,4521,2021,2410,5
42.371599,-71.078743,4521,2021,2410,5
42.371646,-71.077941,4521,2021,2410,5
42.368031,-71.08394,3441,2021,2412,5
42.367827,-71.082288,3441,2021,2412,5
42.36775,-71.081638,3441,2021,2412,5
42.367553,-71.080042,3441,2021,2412,5
42.36737,-71.078596,3441,2021,2412,5
42.365102,-71.07822,6618,2021,2413,5
42.365203,-71.078197,6618,2021,2413,5
42.367266,-71.077719,6618,2021,2413,5
42.367926,-71.077555,6618,2021,2413,5
42.369623,-71.077158,6618,2021,2413,5
42.369984,-71.077075,6618,2021,2413,5
42.366066,-71.088835,9809,2021,2414,4
42.36634,-71.088078,9809,2021,2414,4
42.366343,-71.087844,9809,2021,2414,4
42.366177,-71.086661,9809,2021,2414,4
42.366096,-71.086035,9809,2021,2414,4
42.365983,-71.08514,9809,2021,2414,4
42.36501,-71.077516,9809,2021,2414,4
42.365031,-71.077401,11363,2021,2414,4
42.36496,-71.077259,11363,2021,2414,3
42.363569,-71.096656,5021,2021,2416,5
42.364186,-71.096493,5021,2021,2416,5
42.364347,-71.096435,5021,2021,2416,5
42.364874,-71.096247,5021,2021,2416,5
42.365379,-71.096058,5021,2021,2416,5
42.366198,-71.095789,5021,2021,2416,5
42.368182,-71.095014,5021,2021,2416,5
42.37234,-71.115384,4134,2021,2417,5
42.372209,-71.114754,4134,2021,2417,5
42.372064,-71.114268,4134,2021,2417,5
42.371899,-71.113664,4134,2021,2417,5
42.371837,-71.113433,4134,2021,2417,5
42.371738,-71.113068,4134,2021,2417,5
42.371507,-71.112207,4134,2021,2417,5
42.371177,-71.111013,4134,2021,2417,5
42.370874,-71.109819,4134,2021,2417,5
42.370815,-71.109614,4134,2021,2417,5
42.370275,-71.107678,4134,2021,2417,5
42.369787,-71.105938,4134,2021,2417,5
42.369758,-71.105859,4134,2021,2417,5
42.369627,-71.105493,4134,2021,2417,5
42.369462,-71.105024,4134,2021,2417,5
42.36934,-71.104678,4134,2021,2417,5
42.369173,-71.104199,4134,2021,2417,5
42.368638,-71.102678,4134,2021,2417,5
42.368311,-71.101751,4134,2021,2417,5
42.368257,-71.101601,4134,2021,2417,5
42.368124,-71.101224,4134,2021,2417,5
42.367978,-71.100811,4134,2021,2417,5
42.367817,-71.100356,4134,2021,2417,5
42.367465,-71.099367,4134,2021,2417,5
42.367304,-71.098765,4134,2021,2417,5
42.366844,-71.097278,4134,2021,2417,5
42.36668,-71.096855,4134,2021,2417,5
42.366526,-71.096504,4134,2021,2417,5
42.366055,-71.095411,4134,2021,2417,5
42.365834,-71.094871,4134,2021,2417,5
42.36552,-71.094129,4134,2021,2417,5
42.3652,-71.093381,4134,2021,2417,5
42.365173,-71.093325,4134,2021,2417,5
42.359922,-71.101708,3272,2021,2418,5
42.359501,-71.101003,3272,2021,2418,5
42.360257,-71.100955,2946,2021,2419,5
42.360899,-71.099409,2946,2021,2419,5
42.361183,-71.09881,2946,2021,2419,5
42.361616,-71.097904,2946,2021,2419,5
42.363429,-71.103993,3327,2021,2420,5
42.362504,-71.105003,3327,2021,2420,5
42.362236,-71.105308,3327,2021,2420,5
42.362235,-71.105309,3327,2021,2420,5
42.362009,-71.105553,3327,2021,2420,5
42.361832,-71.105738,3327,2021,2420,5
42.361492,-71.10611,3327,2021,2420,5
42.360868,-71.106812,3327,2021,2420,5
42.360487,-71.107212,3327,2021,2420,5
42.359561,-71.108225,3327,2021,2420,5
42.359008,-71.108813,3327,2021,2420,5
42.357092,-71.110862,3327,2021,2420,5
42.356815,-71.111145,3327,2021,2420,5
42.356814,-71.111146,3327,2021,2420,5
42.356509,-71.111462,3327,2021,2420,5
42.356174,-71.11185,3327,2021,2420,5
42.356688,-71.113764,4233,2021,2421,5
42.356863,-71.113564,4233,2021,2421,5
42.357388,-71.112986,4233,2021,2421,5
42.357509,-71.112857,4233,2021,2421,5
42.357896,-71.112428,4233,2021,2421,5
42.358252,-71.112023,4233,2021,2421,5
42.359333,-71.110848,4233,2021,2421,5
42.359592,-71.110565,4233,2021,2421,5
42.359839,-71.110297,4233,2021,2421,5
42.360415,-71.109655,4233,2021,2421,5
42.360415,-71.109654,4233,2021,2421,5
42.360914,-71.109087,4233,2021,2421,5
42.361435,-71.108523,4233,2021,2421,5
42.361946,-71.107967,4233,2021,2421,5
42.36245,-71.107399,4233,2021,2421,5
42.363081,-71.106709,4233,2021,2421,5
42.363252,-71.106522,4233,2021,2421,5
42.363988,-71.105703,4233,2021,2421,5
42.365024,-71.104589,4233,2021,2421,5
42.356293,-71.11255,3263,2021,2422,5
42.356003,-71.112039,3263,2021,2422,5
42.355605,-71.111301,3263,2021,2422,5
42.355146,-71.110449,3263,2021,2422,5
42.367051,-71.104297,2822,2021,2423,5
42.366962,-71.10415,2822,2021,2423,5
42.366879,-71.104,2822,2021,2423,5
42.36645,-71.103306,2822,2021,2423,5
42.366353,-71.103147,2822,2021,2423,5
42.36586,-71.102319,2822,2021,2423,5
42.365515,-71.101759,2822,2021,2423,5
42.365509,-71.101748,2822,2021,2423,5
42.365244,-71.101283,2822,2021,2423,5
42.364881,-71.100671,2822,2021,2423,5
42.364332,-71.09975,2822,2021,2423,5
42.364071,-71.09934,2822,2021,2423,5
42.364033,-71.099247,2822,2021,2423,5
42.363503,-71.098398,2822,2021,2423,5
42.365425,-71.102786,4120,2021,2424,5
42.365761,-71.102411,4120,2021,2424,5
42.37179,-71.115608,4203,2021,2425,5
42.371575,-71.115695,4203,2021,2425,5
42.37147,-71.115863,4203,2021,2425,5
42.371399,-71.115928,4203,2021,2425,5
42.371094,-71.116101,4203,2021,2425,5
42.369914,-71.116799,4203,2021,2425,5
42.369333,-71.117137,4203,2021,2425,5
42.369195,-71.117327,4203,2021,2425,5
42.370258,-71.11776,3639,2021,2426,5
42.370956,-71.117339,3639,2021,2426,5
42.371423,-71.117056,3639,2021,2426,5
42.372331,-71.116585,3639,2021,2426,5
42.376576,-71.114466,5109,2021,2427,5
42.376431,-71.115145,5109,2021,2427,5
42.378584,-71.116547,5109,2021,2427,5
42.379835,-71.116507,5109,2021,2427,5
42.380498,-71.116441,5109,2021,2427,5
42.380883,-71.116396,5109,2021,2427,5
42.381219,-71.116349,5109,2021,2427,5
42.381573,-71.116309,5109,2021,2427,5
42.382099,-71.116256,5109,2021,2427,5
42.383053,-71.116154,5109,2021,2427,5
42.383637,-71.116084,5109,2021,2427,5
42.384136,-71.116083,5109,2021,2427,5
42.384341,-71.116095,5109,2021,2427,5
42.384776,-71.116113,5109,2021,2427,5
42.38519,-71.116126,5109,2021,2427,5
42.385583,-71.116152,5109,2021,2427,5
42.385851,-71.116159,5109,2021,2427,5
42.385937,-71.116162,5109,2021,2427,5
42.341424,-71.199869,3992,2021,2432,5
42.340863,-71.198875,3992,2021,2432,5
42.340777,-71.198637,3992,2021,2432,5
42.340419,-71.197779,3992,2021,2432,5
42.340402,-71.197304,3992,2021,2432,5
42.340592,-71.196095,3992,2021,2432,5
42.340816,-71.195474,3992,2021,2432,5
42.340815,-71.195247,3992,2021,2432,5
42.340825,-71.195048,3992,2021,2432,5
42.340823,-71.194387,3992,2021,2432,5
42.340837,-71.193747,3992,2021,2432,5
42.340844,-71.192859,3992,2021,2432,5
42.368242,-71.199832,4237,2021,2452,5
42.368203,-71.199644,4237,2021,2452,5
42.368119,-71.199554,4237,2021,2452,5
42.367448,-71.20124,5723,2021,2455,5
42.368004,-71.199444,5723,2021,2455,5
42.368284,-71.198325,5723,2021,2455,5
42.368194,-71.196487,5723,2021,2455,5
42.368159,-71.195803,5723,2021,2455,5
42.368108,-71.195385,5723,2021,2455,5
42.367945,-71.194869,5723,2021,2455,5
42.367232,-71.193423,5723,2021,2455,5
42.367075,-71.193109,5723,2021,2455,5
42.366474,-71.192008,5723,2021,2455,5
42.366233,-71.191453,5723,2021,2455,5
42.36596,-71.190073,5723,2021,2455,5
42.366205,-71.188686,5723,2021,2455,5
42.366184,-71.188101,5723,2021,2455,5
42.366086,-71.187159,5723,2021,2455,5
42.366003,-71.186634,5723,2021,2455,5
42.365928,-71.18615,5723,2021,2455,5
42.365859,-71.185653,5723,2021,2455,5
42.365795,-71.185173,5723,2021,2455,5
42.364941,-71.199824,4286,2021,2462,5
42.364873,-71.198773,4286,2021,2462,5
42.364803,-71.19779,4286,2021,2462,5
42.36476,-71.197209,4286,2021,2462,5
42.364738,-71.196664,4286,2021,2462,5
42.364743,-71.196504,4286,2021,2462,5
42.364681,-71.195654,4286,2021,2462,5
42.364628,-71.194943,4286,2021,2462,5
42.364611,-71.194598,4286,2021,2462,5
42.364535,-71.193461,4286,2021,2462,5
42.364523,-71.193242,4286,2021,2462,5
42.364523,-71.193232,4286,2021,2462,5
42.364475,-71.192577,4286,2021,2462,5
42.364445,-71.1923,4286,2021,2462,5
42.36441,-71.191702,4286,2021,2462,5
42.364521,-71.19096,4286,2021,2462,5
42.364608,-71.190303,4286,2021,2462,5
42.364661,-71.188355,4286,2021,2462,5
42.364656,-71.187954,4286,2021,2462,5
42.364594,-71.18771,4286,2021,2462,5
42.368684,-71.19555,4313,2021,2463,5
42.370233,-71.194886,4313,2021,2463,5
42.372372,-71.194587,4704,2021,2464,5
42.37274,-71.194368,4704,2021,2464,5
42.37374,-71.193757,4704,2021,2464,5
42.373827,-71.193696,4704,2021,2464,5
42.374174,-71.193533,4704,2021,2464,5
42.374319,-71.193482,4704,2021,2464,5
42.375099,-71.193439,4704,2021,2464,5
42.37531,-71.193415,4704,2021,2464,5
42.37546,-71.19334,4704,2021,2464,5
42.375735,-71.193091,4704,2021,2464,5
42.375911,-71.192909,4704,2021,2464,5
42.376301,-71.192515,4704,2021,2464,5
42.376402,-71.19242,4704,2021,2464,5
42.376728,-71.192163,4704,2021,2464,5
42.377282,-71.191832,4704,2021,2464,5
42.37784,-71.191529,4704,2021,2464,5
42.378665,-71.191132,4704,2021,2464,5
42.379706,-71.19064,4704,2021,2464,5
42.38021,-71.190309,4704,2021,2464,5
42.380439,-71.19011,4704,2021,2464,5
42.380593,-71.189931,4704,2021,2464,5
42.387355,-71.190211,3425,2021,2465,5
42.380846,-71.189097,4280,2021,2466,5
42.381106,-71.189153,4280,2021,2466,5
42.381894,-71.189099,4280,2021,2466,5
42.381895,-71.189099,4280,2021,2466,5
42.38209,-71.189091,4280,2021,2466,5
42.382544,-71.189074,4280,2021,2466,5
42.382857,-71.189073,4280,2021,2466,5
42.38328,-71.189149,4280,2021,2466,5
42.384587,-71.189768,4280,2021,2466,5
42.385296,-71.190273,4280,2021,2466,5
42.38572,-71.19053,4280,2021,2466,5
42.385931,-71.190672,4280,2021,2466,5
42.386351,-71.1909,4280,2021,2466,5
42.386499,-71.190968,4280,2021,2466,5
42.386643,-71.191021,4280,2021,2466,5
42.387003,-71.191113,4280,2021,2466,5
42.387007,-71.191113,4280,2021,2466,5
42.387463,-71.19119,4280,2021,2466,5
42.387562,-71.191206,4280,2021,2466,5
42.387645,-71.19122,4280,2021,2466,5
42.387718,-71.191212,4280,2021,2466,5
42.382553,-71.197186,4260,2021,2467,5
42.382963,-71.196986,4260,2021,2467,5
42.384266,-71.19614,4260,2021,2467,5
42.384551,-71.195732,4260,2021,2467,5
42.384637,-71.195559,4260,2021,2467,5
42.384719,-71.195298,4260,2021,2467,5
42.38485,-71.194852,4260,2021,2467,5
42.384957,-71.194456,4260,2021,2467,5
42.38517,-71.19361,4260,2021,2467,5
42.385221,-71.193427,4260,2021,2467,5
42.385225,-71.193414,3909,2021,2467,5
42.385387,-71.192835,3909,2021,2467,5
42.385582,-71.192083,3909,2021,2467,5
42.385704,-71.19161,3909,2021,2467,5
42.385852,-71.191019,3909,2021,2467,5
42.367308,-71.19256,4377,2021,2468,5
42.367457,-71.192018,4377,2021,2468,5
42.367573,-71.191684,4377,2021,2468,5
42.367707,-71.191326,4377,2021,2468,5
42.367886,-71.190891,4377,2021,2468,5
42.368292,-71.189887,4377,2021,2468,5
42.36756,-71.192821,4169,2021,2469,5
42.368038,-71.192547,4169,2021,2469,5
42.3681,-71.192515,4169,2021,2469,5
42.369203,-71.191816,4169,2021,2469,5
42.369679,-71.191546,4169,2021,2469,5
42.369883,-71.191392,4169,2021,2469,5
42.370451,-71.191204,4169,2021,2469,5
42.371394,-71.190937,4169,2021,2469,5
42.371613,-71.190892,4169,2021,2469,5
42.372418,-71.190676,4169,2021,2469,5
